,wins,rewards,scores,steps,high_tile
314,0,tensor([-5.1000]),62,788,tensor(1.)
315,0,tensor([-4.1000]),37,1115,tensor(1.)
316,1,tensor([5.9000]),107,2544,tensor(1.)
317,0,tensor([-4.1000]),33,517,tensor(1.)
318,0,tensor([-4.1000]),43,647,tensor(1.)
319,0,tensor([-5.1000]),62,1204,tensor(1.)
320,0,tensor([-4.1000]),45,1632,tensor(1.)
321,0,tensor([-5.1000]),95,1764,tensor(1.)
322,0,tensor([-5.1000]),90,3029,tensor(1.)
323,1,tensor([5.9000]),98,1863,tensor(1.)
324,0,tensor([-5.1000]),66,1346,tensor(1.)
325,0,tensor([-3.1000]),19,525,tensor(1.)
326,0,tensor([-5.1000]),71,1097,tensor(1.)
327,0,tensor([-4.1000]),44,1206,tensor(1.)
328,0,tensor([-5.1000]),74,861,tensor(1.)
329,0,tensor([-5.1000]),103,2803,tensor(1.)
330,0,tensor([-4.1000]),45,2589,tensor(1.)
331,0,tensor([-4.1000]),43,331,tensor(1.)
332,0,tensor([-5.1000]),83,1092,tensor(1.)
333,0,tensor([-5.1000]),89,1377,tensor(1.)
334,1,tensor([5.9000]),96,1309,tensor(1.)
335,0,tensor([-5.1000]),68,1205,tensor(1.)
336,0,tensor([-5.1000]),68,599,tensor(1.)
337,0,tensor([-5.1000]),64,914,tensor(1.)
338,0,tensor([-4.1000]),49,1939,tensor(1.)
339,0,tensor([-5.1000]),108,1737,tensor(1.)
340,0,tensor([-5.1000]),78,2042,tensor(1.)
341,0,tensor([-4.1000]),39,1147,tensor(1.)
342,0,tensor([-5.1000]),71,2126,tensor(1.)
343,1,tensor([5.9000]),97,1988,tensor(1.)
344,0,tensor([-5.1000]),95,2516,tensor(1.)
345,0,tensor([-5.1000]),71,1981,tensor(1.)
346,0,tensor([-5.1000]),80,998,tensor(1.)
347,0,tensor([-5.1000]),73,1118,tensor(1.)
348,0,tensor([-5.1000]),55,1205,tensor(1.)
349,0,tensor([-5.1000]),78,1902,tensor(1.)
350,1,tensor([5.9000]),97,1419,tensor(1.)
351,0,tensor([-4.1000]),34,1077,tensor(1.)
352,1,tensor([5.9000]),89,2627,tensor(1.)
353,0,tensor([-4.1000]),48,1163,tensor(1.)
354,0,tensor([-5.1000]),71,1087,tensor(1.)
355,0,tensor([-5.1000]),91,2710,tensor(1.)
356,1,tensor([5.9000]),115,1735,tensor(1.)
357,0,tensor([-5.1000]),76,1425,tensor(1.)
358,0,tensor([-5.1000]),83,2360,tensor(1.)
359,0,tensor([-4.1000]),49,419,tensor(1.)
360,0,tensor([-5.1000]),60,1792,tensor(1.)
361,0,tensor([-3.1000]),18,727,tensor(1.)
362,0,tensor([-5.1000]),69,1529,tensor(1.)
363,0,tensor([-5.1000]),79,1418,tensor(1.)
364,0,tensor([-4.1000]),25,245,tensor(1.)
365,1,tensor([5.9000]),126,2150,tensor(1.)
366,0,tensor([-4.1000]),63,1503,tensor(1.)
367,0,tensor([-5.1000]),107,2493,tensor(1.)
368,1,tensor([5.9000]),118,4069,tensor(1.)
369,0,tensor([-5.1000]),60,1804,tensor(1.)
370,0,tensor([-5.1000]),64,2434,tensor(1.)
371,0,tensor([-5.1000]),85,2216,tensor(1.)
372,0,tensor([-5.1000]),70,1520,tensor(1.)
