,wins,rewards,scores,steps,high_tile
439,0,tensor([0]),55,258,tensor(1.)
440,0,tensor([0]),18,258,tensor(1.)
441,0,tensor([0]),12,258,tensor(1.)
442,0,tensor([0]),22,258,tensor(1.)
443,0,tensor([0]),29,258,tensor(1.)
444,0,tensor([0]),37,258,tensor(1.)
445,0,tensor([0]),30,258,tensor(1.)
446,0,tensor([0]),32,210,tensor(1.)
447,0,tensor([0]),58,258,tensor(1.)
448,0,tensor([0]),41,258,tensor(1.)
449,0,tensor([0]),13,258,tensor(1.)
450,0,tensor([0]),18,258,tensor(1.)
451,0,tensor([0]),9,258,tensor(1.)
452,0,tensor([0]),73,217,tensor(1.)
453,0,tensor([0]),41,258,tensor(1.)
454,0,tensor([0]),25,258,tensor(1.)
455,0,tensor([0]),16,258,tensor(1.)
456,0,tensor([0]),25,258,tensor(1.)
457,0,tensor([0]),58,258,tensor(1.)
458,0,tensor([0]),21,258,tensor(1.)
459,0,tensor([0]),2,258,tensor(1.)
460,0,tensor([0]),22,258,tensor(1.)
461,0,tensor([0]),20,258,tensor(1.)
462,0,tensor([0]),26,258,tensor(1.)
463,0,tensor([0]),39,258,tensor(1.)
464,0,tensor([0]),41,258,tensor(1.)
465,0,tensor([0]),18,258,tensor(1.)
466,0,tensor([0]),4,258,tensor(1.)
467,0,tensor([0]),48,258,tensor(1.)
468,0,tensor([0]),34,258,tensor(1.)
469,0,tensor([0]),16,258,tensor(1.)
470,0,tensor([0]),21,258,tensor(1.)
471,0,tensor([0]),11,258,tensor(1.)
472,0,tensor([0]),13,258,tensor(1.)
473,0,tensor([0]),49,258,tensor(1.)
474,1,tensor([6]),108,242,tensor(1.)
475,0,tensor([0]),13,258,tensor(1.)
476,0,tensor([0]),16,258,tensor(1.)
477,0,tensor([0]),18,258,tensor(1.)
478,0,tensor([0]),23,258,tensor(1.)
479,0,tensor([0]),21,258,tensor(1.)
480,0,tensor([0]),9,258,tensor(1.)
481,0,tensor([0]),36,258,tensor(1.)
482,0,tensor([0]),2,258,tensor(1.)
483,0,tensor([0]),28,258,tensor(1.)
484,0,tensor([0]),57,258,tensor(1.)
485,0,tensor([0]),32,258,tensor(1.)
486,0,tensor([0]),47,258,tensor(1.)
487,0,tensor([0]),29,258,tensor(1.)
488,0,tensor([0]),9,258,tensor(1.)
489,0,tensor([0]),9,258,tensor(1.)
490,0,tensor([0]),11,258,tensor(1.)
491,0,tensor([0]),16,258,tensor(1.)
492,0,tensor([0]),29,258,tensor(1.)
493,0,tensor([0]),18,258,tensor(1.)
494,0,tensor([0]),23,258,tensor(1.)
495,0,tensor([0]),7,258,tensor(1.)
496,0,tensor([0]),30,258,tensor(1.)
497,0,tensor([0]),11,258,tensor(1.)
498,0,tensor([0]),39,258,tensor(1.)
499,0,tensor([0]),22,258,tensor(1.)
500,0,tensor([0]),20,200,tensor(1.)
501,0,tensor([0]),4,258,tensor(1.)
502,0,tensor([0]),50,258,tensor(1.)
503,0,tensor([0]),30,258,tensor(1.)
504,0,tensor([0]),16,258,tensor(1.)
505,0,tensor([0]),11,258,tensor(1.)
506,0,tensor([0]),25,258,tensor(1.)
507,0,tensor([0]),18,258,tensor(1.)
508,0,tensor([0]),14,258,tensor(1.)
509,0,tensor([0]),49,258,tensor(1.)
510,0,tensor([0]),24,258,tensor(1.)
511,0,tensor([0]),11,258,tensor(1.)
512,0,tensor([0]),38,258,tensor(1.)
513,0,tensor([0]),2,258,tensor(1.)
514,0,tensor([0]),0,258,tensor(1.)
515,0,tensor([0]),29,258,tensor(1.)
516,0,tensor([0]),23,258,tensor(1.)
517,0,tensor([0]),14,258,tensor(1.)
518,0,tensor([0]),7,258,tensor(1.)
519,0,tensor([0]),18,258,tensor(1.)
520,0,tensor([0]),2,258,tensor(1.)
521,0,tensor([0]),20,258,tensor(1.)
522,0,tensor([0]),11,258,tensor(1.)
523,0,tensor([0]),18,258,tensor(1.)
524,0,tensor([0]),33,258,tensor(1.)
525,0,tensor([0]),11,258,tensor(1.)
526,0,tensor([0]),23,258,tensor(1.)
527,0,tensor([0]),9,258,tensor(1.)
528,0,tensor([0]),4,258,tensor(1.)
529,0,tensor([0]),4,258,tensor(1.)
530,0,tensor([0]),2,258,tensor(1.)
531,0,tensor([0]),7,258,tensor(1.)
532,0,tensor([0]),7,258,tensor(1.)
533,0,tensor([0]),36,258,tensor(1.)
534,0,tensor([0]),18,258,tensor(1.)
535,0,tensor([0]),7,258,tensor(1.)
536,0,tensor([0]),53,258,tensor(1.)
537,0,tensor([0]),23,258,tensor(1.)
538,0,tensor([0]),18,258,tensor(1.)
539,0,tensor([0]),34,258,tensor(1.)
540,0,tensor([0]),29,258,tensor(1.)
541,0,tensor([0]),29,258,tensor(1.)
542,0,tensor([0]),9,258,tensor(1.)
543,0,tensor([0]),2,258,tensor(1.)
